Date,Open,High,Low,Close,Volume,DateGroup,Rate_To_PreviousDay,Bull_Bear
2019/7/30 15:16,121.94,121.94,121.94,121.94,0,201907,-0.025259792,0
2019/7/31 15:16,121.71,121.71,121.71,121.71,0,201907,-0.001886174,1
2019/8/1 15:16,117.07,117.07,117.07,117.07,0,201908,-0.038123408,0
2019/8/2 15:16,117.25,117.25,117.25,117.25,0,201908,0.001537542,2
2019/8/5 15:16,113.3,113.3,113.3,113.3,0,201908,-0.033688699,0
2019/8/6 15:16,114.2,114.2,114.2,114.2,0,201908,0.007943513,2
2019/8/7 15:16,113.96,113.96,113.96,113.96,0,201908,-0.002101576,1
2019/8/8 15:16,117.71,117.71,117.71,117.71,0,201908,0.032906283,3
2019/8/9 15:16,116.34,116.34,116.34,116.34,0,201908,-0.011638773,1
2019/8/12 15:16,115.15,115.15,115.15,115.15,0,201908,-0.01022864,1
2019/8/13 15:16,117.58,117.58,117.58,117.58,0,201908,0.021102909,2
2019/8/14 15:16,113.48,113.48,113.48,113.48,0,201908,-0.034869876,0
2019/8/15 15:16,112.52,112.52,112.52,112.52,0,201908,-0.00845964,1
2019/8/16 15:16,115.84,115.84,115.84,115.84,0,201908,0.029505866,3
2019/8/19 15:16,116.48,116.48,116.48,116.48,0,201908,0.005524862,2
2019/8/20 15:16,114.78,114.78,114.78,114.78,0,201908,-0.01459478,1
2019/8/21 15:16,114.48,114.48,114.48,114.48,0,201908,-0.002613696,1
2019/8/22 15:16,114.46,114.46,114.46,114.46,0,201908,-0.000174703,1
2019/8/23 15:16,112.62,112.62,112.62,112.62,0,201908,-0.016075485,1
2019/8/26 15:16,113.07,113.07,113.07,113.07,0,201908,0.003995738,2
2019/8/27 15:16,111.76,111.76,111.76,111.76,0,201908,-0.011585743,1
2019/8/28 15:16,113.65,113.65,113.65,113.65,0,201908,0.016911238,2
2019/8/29 15:16,115.02,115.02,115.02,115.02,0,201908,0.012054553,2
2019/8/30 15:16,115.37,115.37,115.37,115.37,0,201908,0.003042949,2
2019/9/3 15:16,114.68,114.68,114.68,114.68,0,201909,-0.005980758,1
2019/9/4 15:16,115.99,115.99,115.99,115.99,0,201909,0.01142309,2
2019/9/5 15:16,118.58,118.58,118.58,118.58,0,201909,0.022329511,2
2019/9/6 15:16,118.87,118.87,118.87,118.87,0,201909,0.002445606,2
2019/9/9 15:16,118.79,118.79,118.79,118.79,0,201909,-0.000673004,1
2019/9/10 15:16,119.01,119.01,119.01,119.01,0,201909,0.001852008,2
2019/9/11 15:16,119.95,119.95,119.95,119.95,0,201909,0.007898496,2
2019/9/12 15:16,119.95,119.95,119.95,119.95,0,201909,0,1
2019/9/13 15:16,118.4,118.4,118.4,118.4,0,201909,-0.012922051,1
2019/9/16 15:16,119.16,119.16,119.16,119.16,0,201909,0.006418919,2
2019/9/17 15:16,117.94,117.94,117.94,117.94,0,201909,-0.010238335,1
2019/9/18 15:16,118.09,118.09,118.09,118.09,0,201909,0.001271833,2
2019/9/19 15:16,118.77,118.77,118.77,118.77,0,201909,0.00575832,2
2019/9/20 15:16,117.5,117.5,117.5,117.5,0,201909,-0.010692936,1
2019/9/23 15:16,118.78,118.78,118.78,118.78,0,201909,0.010893617,2
2019/9/24 15:16,118.01,118.01,118.01,118.01,0,201909,-0.006482573,1
2019/9/25 15:16,117.98,117.98,117.98,117.98,0,201909,-0.000254216,1
2019/9/26 15:16,117.51,117.51,117.51,117.51,0,201909,-0.003983726,1
2019/9/27 15:16,116.61,116.61,116.61,116.61,0,201909,-0.007658923,1
2019/9/30 15:16,117.67,117.67,117.67,117.67,0,201909,0.009090129,2
2019/10/1 15:16,114.01,114.01,114.01,114.01,0,201910,-0.031103935,0
2019/10/2 15:16,111.47,111.47,111.47,111.47,0,201910,-0.022278747,1
2019/10/3 15:16,112.44,112.44,112.44,112.44,0,201910,0.008701893,2
2019/10/4 15:16,114.54,114.54,114.54,114.54,0,201910,0.018676628,2
2019/10/7 15:16,118.76,118.76,118.76,118.76,0,201910,0.036843024,3
2019/10/8 15:16,118.42,118.42,118.42,118.42,0,201910,-0.002862917,1
2019/10/9 15:16,119.95,119.95,119.95,119.95,0,201910,0.012920115,2
2019/10/10 15:16,120.85,120.85,120.85,120.85,0,201910,0.007503126,2
2019/10/11 15:16,122.4,122.4,122.4,122.4,0,201910,0.012825817,2
2019/10/14 15:16,124.85,124.85,124.85,124.85,0,201910,0.02001634,2
2019/10/15 15:16,127.17,127.17,127.17,127.17,0,201910,0.018582299,2
2019/10/16 15:16,125.53,125.53,125.53,125.53,0,201910,-0.012896123,1
2019/10/17 15:16,128.01,128.01,128.01,128.01,0,201910,0.019756234,2
2019/10/18 15:16,126.24,126.24,126.24,126.24,0,201910,-0.013827045,1
2019/10/21 15:16,128.44,128.44,128.44,128.44,0,201910,0.017427123,2
2019/10/22 15:16,125.79,125.79,125.79,125.79,0,201910,-0.020632202,1
2019/10/23 15:16,127.92,127.92,127.92,127.92,0,201910,0.016932984,2
2019/10/24 15:16,125.22,125.22,125.22,125.22,0,201910,-0.021106942,1
2019/10/25 15:16,125.7,125.7,125.7,125.7,0,201910,0.003833253,2
2019/10/28 15:16,125.26,125.26,125.26,125.26,0,201910,-0.003500398,1
2019/10/29 15:16,127.29,127.29,127.29,127.29,0,201910,0.016206291,2
2019/10/30 15:16,129.64,129.64,129.64,129.64,0,201910,0.01846178,2
2019/11/1 15:16,126.88,126.88,126.88,126.88,0,201911,-0.021289725,1
2019/11/4 15:16,129.74,129.74,129.74,129.74,0,201911,0.022540984,2
2019/11/5 15:16,126.78,126.78,126.78,126.78,0,201911,-0.02281486,1
2019/11/6 15:16,125.2,125.2,125.2,125.2,0,201911,-0.012462534,1
2019/11/7 15:16,124.68,124.68,124.68,124.68,0,201911,-0.004153355,1
2019/11/8 15:16,123.3,123.3,123.3,123.3,0,201911,-0.011068335,1
2019/11/11 15:16,123.85,123.85,123.85,123.85,0,201911,0.004460665,2
2019/11/12 15:16,123.18,123.18,123.18,123.18,0,201911,-0.00540977,1
2019/11/13 15:16,124.61,124.61,124.61,124.61,0,201911,0.011609027,2
2019/11/14 15:16,126.28,126.28,126.28,126.28,0,201911,0.013401814,2
2019/11/15 15:16,124.95,124.95,124.95,124.95,0,201911,-0.010532151,1
2019/11/18 15:16,126.59,126.59,126.59,126.59,0,201911,0.01312525,2
2019/11/19 15:16,127.46,127.46,127.46,127.46,0,201911,0.006872581,2
2019/11/20 15:16,125.64,125.64,125.64,125.64,0,201911,-0.014278989,1
2019/11/21 15:16,124.87,124.87,124.87,124.87,0,201911,-0.006128621,1
2019/11/22 15:16,125.53,125.53,125.53,125.53,0,201911,0.005285497,2
2019/11/25 15:16,128.65,128.65,128.65,128.65,0,201911,0.024854616,2
2019/11/26 15:16,130.28,130.28,130.28,130.28,0,201911,0.012670035,2
2019/11/29 13:00,130.37,130.37,129.83,129.83,0,201911,-0.003454099,1
2019/12/2 15:16,126.35,126.35,126.35,126.35,0,201912,-0.026804283,0
2019/12/3 15:16,122.78,122.78,122.78,122.78,0,201912,-0.028254848,0
2019/12/4 15:16,123.31,123.31,123.31,123.31,0,201912,0.004316664,2
2019/12/5 15:16,123.64,123.64,123.64,123.64,0,201912,0.002676182,2
2019/12/6 15:16,131.48,131.48,131.48,131.48,0,201912,0.0634099,3
2019/12/9 15:16,136.56,136.56,136.56,136.56,0,201912,0.038637055,3
2019/12/10 15:16,135,135,135,135,0,201912,-0.01142355,1
2019/12/11 15:16,134.37,134.37,134.37,134.37,0,201912,-0.004666667,1
2019/12/12 15:16,132.68,132.68,132.68,132.68,0,201912,-0.012577212,1
2019/12/13 15:16,144.51,144.51,144.51,144.51,0,201912,0.089161893,3
2019/12/16 15:16,143.85,143.85,143.85,143.85,0,201912,-0.004567158,1
2019/12/17 15:16,137.48,137.48,137.48,137.48,0,201912,-0.044282238,0
2019/12/18 15:16,144.56,144.56,144.56,144.56,0,201912,0.0514984,3
2019/12/19 15:16,150.14,150.14,150.14,150.14,0,201912,0.038599889,3
2019/12/20 15:16,147.17,147.17,147.17,147.17,0,201912,-0.019781537,1
2019/12/23 15:16,143.91,143.91,143.91,143.91,0,201912,-0.022151254,1
2019/12/26 15:16,143.87,143.87,143.07,143.07,0,201912,-0.005836981,1
2019/12/27 15:16,140.29,140.29,140.29,140.29,0,201912,-0.019431048,1
2019/12/30 15:16,133.56,133.56,133.56,133.56,0,201912,-0.047972058,0
2020/1/2 15:16,139.52,139.52,137.7,137.7,0,202001,0.030997305,3
2020/1/3 15:16,133.46,133.46,133.46,133.46,0,202001,-0.030791576,0
2020/1/6 15:16,132.51,132.51,132.51,132.51,0,202001,-0.007118238,1
2020/1/7 15:16,129.78,129.78,129.78,129.78,0,202001,-0.020602219,1
2020/1/8 15:16,136.42,136.42,136.42,136.42,0,202001,0.051163507,3
2020/1/9 15:16,133.47,133.47,133.47,133.47,0,202001,-0.021624395,1
2020/1/10 15:16,128.15,128.15,128.15,128.15,0,202001,-0.039859144,0
2020/1/13 15:16,131.27,131.27,131.27,131.27,0,202001,0.024346469,2
2020/1/14 15:16,130.82,130.82,130.82,130.82,0,202001,-0.003428049,1
2020/1/15 15:16,130.82,135.53,130.82,135.53,0,202001,0.036003669,3
2020/1/16 15:16,133.13,133.13,133.13,133.13,0,202001,-0.017708256,1
2020/1/17 15:16,134.62,134.62,134.62,134.62,0,202001,0.011192068,2
2020/1/21 15:16,132.7,132.7,132.7,132.7,0,202001,-0.014262368,1
2020/1/22 15:16,129.93,129.93,129.93,129.93,0,202001,-0.020874152,1
2020/1/23 15:16,131.76,131.76,131.76,131.76,0,202001,0.014084507,2
2020/1/24 15:16,127.02,127.02,127.02,127.02,0,202001,-0.035974499,0
2020/1/27 15:16,127.21,127.21,127.21,127.21,0,202001,0.001495827,2
2020/1/28 15:16,125.61,125.61,125.61,125.61,0,202001,-0.012577628,1
2020/1/29 15:16,125.15,125.15,125.15,125.15,0,202001,-0.003662129,1
2020/1/30 15:16,129.95,129.95,129.95,129.95,0,202001,0.038353975,3
2020/1/31 15:16,135.73,135.73,135.73,135.73,0,202001,0.044478646,3
2020/2/3 15:16,127.7,127.7,127.7,127.7,0,202002,-0.059161571,0
2020/2/4 15:16,128.65,128.65,128.65,128.65,0,202002,0.007439311,2
2020/2/5 15:16,129.78,129.78,129.78,129.78,0,202002,0.008783521,2
2020/2/6 15:16,134.48,134.48,134.48,134.48,0,202002,0.036215133,3
2020/2/7 15:16,132.21,132.21,132.21,132.21,0,202002,-0.016879833,1
2020/2/10 15:16,133.29,133.29,133.29,133.29,0,202002,0.008168822,2
2020/2/11 15:16,132.95,132.95,132.95,132.95,0,202002,-0.002550829,1
2020/2/12 15:16,133.2,133.2,133.2,133.2,0,202002,0.001880406,2
2020/2/13 15:16,133.04,133.04,133.04,133.04,0,202002,-0.001201201,1
2020/2/14 15:16,132.67,132.67,132.67,132.67,0,202002,-0.002781118,1
2020/2/18 15:16,137.66,137.66,137.66,137.66,0,202002,0.03761212,3
2020/2/19 15:16,141.81,141.81,141.81,141.81,0,202002,0.030146738,3
2020/2/20 15:16,137.12,137.12,137.12,137.12,0,202002,-0.033072421,0
2020/2/21 15:16,135.14,135.14,135.14,135.14,0,202002,-0.014439907,1
2020/2/24 15:16,130.48,130.48,130.48,130.48,0,202002,-0.034482759,0
2020/2/25 15:16,130.79,130.79,130.79,130.79,0,202002,0.002375843,2
2020/2/26 15:16,130.65,130.65,130.65,130.65,0,202002,-0.001070418,1
2020/2/27 15:16,128.93,128.93,128.93,128.93,0,202002,-0.013164945,1
2020/2/28 15:16,130.82,130.82,115.74,115.74,0,202002,-0.102303576,0
2020/3/2 15:16,126.84,126.84,126.84,126.84,0,202003,0.095904614,3
2020/3/3 15:16,123.06,123.06,123.06,123.06,0,202003,-0.029801325,0
2020/3/4 15:16,127.38,127.38,127.38,127.38,0,202003,0.035104827,3
2020/3/5 15:16,123.61,123.61,123.61,123.61,0,202003,-0.029596483,0
2020/3/6 15:16,126.08,126.08,126.08,126.08,0,202003,0.019982202,2
2020/3/9 15:16,121.57,121.57,121.57,121.57,0,202003,-0.035770939,0
2020/3/10 15:16,121.38,121.38,121.38,121.38,0,202003,-0.001562886,1
2020/3/11 15:16,121.72,121.72,121.72,121.72,0,202003,0.00280112,2
2020/3/12 15:16,115.79,115.79,115.79,115.79,0,202003,-0.04871837,0
2020/3/13 15:16,132.37,132.37,132.37,132.37,0,202003,0.143190258,3
2020/3/16 15:16,114.66,114.66,114.66,114.66,0,202003,-0.133791645,0
2020/3/17 15:16,116.67,116.67,116.67,116.67,0,202003,0.017530089,2
2020/3/18 15:16,113.54,113.54,113.54,113.54,0,202003,-0.026827805,0
2020/3/19 15:16,115.44,115.44,115.44,115.44,0,202003,0.016734191,2
2020/3/20 15:16,118.12,118.12,118.12,118.12,0,202003,0.023215523,2
2020/3/23 15:16,117.05,117.05,117.05,117.05,0,202003,-0.009058584,1
2020/3/24 15:16,117.75,117.75,117.75,117.75,0,202003,0.00598035,2
2020/3/25 15:16,116.6,116.6,116.6,116.6,0,202003,-0.009766454,1
2020/3/26 15:16,118.97,118.97,118.97,118.97,0,202003,0.020325901,2
2020/3/27 15:16,117.41,117.41,117.41,117.41,0,202003,-0.013112549,1
2020/3/30 15:16,122.18,122.18,122.18,122.18,0,202003,0.040626863,3
2020/3/31 15:16,125.49,125.49,125.49,125.49,0,202003,0.027091177,3
2020/4/1 15:16,115.48,115.48,115.48,115.48,0,202004,-0.079767312,0
2020/4/2 15:16,118.43,118.43,118.43,118.43,0,202004,0.025545549,3
2020/4/3 15:16,120.57,120.57,120.57,120.57,0,202004,0.018069746,2
2020/4/6 15:16,121.01,121.01,121.01,121.01,0,202004,0.003649332,2
2020/4/7 15:16,118.48,118.48,118.48,118.48,0,202004,-0.020907363,1
2020/4/8 15:16,119.3,119.3,119.3,119.3,0,202004,0.006920999,2
2020/4/9 15:16,120.85,120.85,120.85,120.85,0,202004,0.012992456,2
2020/4/13 15:16,120.85,120.85,119.6,119.6,0,202004,-0.010343401,1
2020/4/14 15:16,122.33,122.33,122.33,122.33,0,202004,0.022826087,2
2020/4/15 15:16,122.42,122.42,122.42,122.42,0,202004,0.000735715,2
2020/4/16 15:16,122.33,122.33,122.33,122.33,0,202004,-0.000735174,1
2020/4/17 15:16,126.43,126.43,126.43,126.43,0,202004,0.0335159,3
2020/4/20 15:16,125.34,125.34,125.34,125.34,0,202004,-0.008621372,1
2020/4/21 15:16,123.71,123.71,123.71,123.71,0,202004,-0.013004627,1
2020/4/22 15:16,126.19,126.19,126.19,126.19,0,202004,0.020046884,2
2020/4/23 15:16,125.22,125.22,125.22,125.22,0,202004,-0.007686821,1
2020/4/24 15:16,126.51,126.51,126.51,126.51,0,202004,0.010301869,2
2020/4/27 15:16,129.29,129.29,129.29,129.29,0,202004,0.021974547,2
2020/4/28 15:16,129.23,129.23,129.23,129.23,0,202004,-0.000464073,1
2020/4/29 15:16,132.6,132.6,132.6,132.6,0,202004,0.026077536,3
2020/4/30 15:16,130.38,130.38,130.38,130.38,0,202004,-0.016742081,1
2020/5/1 15:16,129.97,129.97,129.97,129.97,0,202005,-0.003144654,1
2020/5/4 15:16,131.29,131.29,131.29,131.29,0,202005,0.01015619,2
2020/5/5 15:16,128.26,128.26,128.26,128.26,0,202005,-0.023078681,1
2020/5/6 15:16,128.59,128.59,128.59,128.59,0,202005,0.002572899,2
2020/5/7 15:16,130.67,130.67,130.67,130.67,0,202005,0.016175441,2
2020/5/8 15:16,132.21,132.21,132.21,132.21,0,202005,0.011785414,2
2020/5/11 15:16,129.1,129.1,129.1,129.1,0,202005,-0.023523183,1
2020/5/12 15:16,125.97,125.97,125.97,125.97,0,202005,-0.024244771,1
2020/5/13 15:16,123.43,123.43,123.43,123.43,0,202005,-0.020163531,1
2020/5/14 15:16,124.35,124.35,124.35,124.35,0,202005,0.007453617,2
2020/5/15 15:16,124.47,124.47,124.47,124.47,0,202005,0.000965018,2
2020/5/18 15:16,129.23,129.23,129.23,129.23,0,202005,0.038242147,3
2020/5/19 15:16,127.48,127.48,127.48,127.48,0,202005,-0.013541747,1
2020/5/20 15:16,125.95,125.95,125.95,125.95,0,202005,-0.012001883,1
2020/5/21 15:16,124.53,124.53,124.53,124.53,0,202005,-0.011274315,1
2020/5/22 15:16,125.78,125.78,125.78,125.78,0,202005,0.010037742,2
2020/5/26 15:16,129.11,129.11,129.11,129.11,0,202005,0.026474797,3
2020/5/27 15:16,129.96,129.96,129.96,129.96,0,202005,0.006583533,2
2020/5/28 15:16,130.78,130.78,130.78,130.78,0,202005,0.006309634,2
2020/5/29 15:16,131.72,131.72,131.72,131.72,0,202005,0.007187643,2
2020/6/1 15:16,132.09,132.09,132.09,132.09,0,202006,0.002808989,2
2020/6/2 15:16,132.61,132.61,132.61,132.61,0,202006,0.00393671,2
2020/6/3 15:16,131.5,131.5,131.5,131.5,0,202006,-0.008370409,1
2020/6/4 15:16,130.77,130.77,130.77,130.77,0,202006,-0.005551331,1
2020/6/5 15:16,129.87,129.87,129.87,129.87,0,202006,-0.006882312,1
2020/6/8 15:16,129.11,129.11,129.11,129.11,0,202006,-0.005852006,1
2020/6/9 15:16,124.93,124.93,124.93,124.93,0,202006,-0.032375494,0
2020/6/10 15:16,127.74,127.74,127.74,127.74,0,202006,0.022492596,2
2020/6/11 15:16,131.29,131.29,131.29,131.29,0,202006,0.027790825,3
2020/6/12 15:16,133.54,133.54,133.54,133.54,0,202006,0.017137634,2
2020/6/15 15:16,137.33,137.33,137.33,137.33,0,202006,0.028381009,3
2020/6/16 15:16,133.85,133.85,133.85,133.85,0,202006,-0.025340421,0
2020/6/17 15:16,135.49,135.49,135.49,135.49,0,202006,0.012252521,2
2020/6/18 15:16,134.9,134.9,134.9,134.9,0,202006,-0.004354565,1
2020/6/19 15:16,125.38,125.38,125.38,125.38,0,202006,-0.070570793,0
2020/6/22 15:16,135.54,135.54,135.54,135.54,0,202006,0.081033658,3
2020/6/23 15:16,135.2,135.2,135.2,135.2,0,202006,-0.002508485,1
2020/6/24 15:16,134.05,134.05,134.05,134.05,0,202006,-0.008505917,1
2020/6/25 15:16,131.92,131.92,131.92,131.92,0,202006,-0.015889593,1
2020/6/26 15:16,137.47,137.47,137.47,137.47,0,202006,0.042070952,3
2020/6/29 15:16,135.75,135.75,135.75,135.75,0,202006,-0.012511821,1
2020/6/30 15:16,148.27,148.27,148.27,148.27,0,202006,0.092228361,3
2020/7/1 15:16,142.44,142.44,142.44,142.44,0,202007,-0.039320159,0
2020/7/2 15:16,146.34,146.34,146.34,146.34,0,202007,0.027379949,3
2020/7/6 15:16,140.98,140.98,140.98,140.98,0,202007,-0.036627033,0
2020/7/7 15:16,138.34,138.34,138.34,138.34,0,202007,-0.01872606,1
2020/7/8 15:16,144.46,144.46,144.46,144.46,0,202007,0.044238832,3
2020/7/9 15:16,138.84,138.84,138.84,138.84,0,202007,-0.038903503,0
2020/7/10 15:16,135.68,135.68,135.68,135.68,0,202007,-0.022760012,1
2020/7/13 15:16,128.52,128.52,128.52,128.52,0,202007,-0.052771226,0
2020/7/14 15:16,131.1,131.1,131.1,131.1,0,202007,0.020074697,2
2020/7/15 15:16,146.53,146.53,146.53,146.53,0,202007,0.117696415,3
2020/7/16 15:16,142.44,142.44,142.44,142.44,0,202007,-0.027912373,0
2020/7/17 15:16,140.81,140.81,140.81,140.81,0,202007,-0.011443415,1
2020/7/20 15:16,145.9,145.9,145.9,145.9,0,202007,0.036148001,3
2020/7/21 15:16,134.84,134.84,134.84,134.84,0,202007,-0.075805346,0
2020/7/22 15:16,140.39,140.39,140.39,140.39,0,202007,0.041159893,3
2020/7/23 15:16,140.74,140.74,140.74,140.74,0,202007,0.002493055,2
2020/7/24 15:16,139.4,139.4,139.4,139.4,0,202007,-0.009521103,1
2020/7/27 15:16,139.61,139.61,139.61,139.61,0,202007,0.001506456,2
2020/7/28 15:16,139.64,139.64,139.64,139.64,0,202007,0.000214884,2
2020/7/29 15:16,140.86,140.86,140.86,140.86,0,202007,0.008736752,2
2020/7/30 15:16,138.99,138.99,138.99,138.99,0,202007,-0.013275593,1
2020/7/31 15:16,141.56,141.56,141.56,141.56,0,202007,0.018490539,2
2020/8/3 15:16,141.77,141.77,141.77,141.77,0,202008,0.00148347,2
2020/8/4 15:16,141.64,141.64,141.64,141.64,0,202008,-0.000916978,1
2020/8/5 15:16,139.59,139.59,139.59,139.59,0,202008,-0.014473313,1
2020/8/6 15:16,141.75,141.75,141.75,141.75,0,202008,0.015473888,2
2020/8/7 15:16,139.75,139.75,139.75,139.75,0,202008,-0.014109347,1
2020/8/10 15:16,137.5,137.5,137.5,137.5,0,202008,-0.016100179,1
2020/8/11 15:16,136.39,136.39,136.39,136.39,0,202008,-0.008072727,1
2020/8/12 15:16,137.01,137.01,137.01,137.01,0,202008,0.004545788,2
2020/8/13 15:16,136.11,136.11,136.11,136.11,0,202008,-0.006568864,1
2020/8/14 15:16,136.82,136.82,136.82,136.82,0,202008,0.005216369,2
2020/8/17 15:16,137.45,137.45,137.45,137.45,0,202008,0.00460459,2
2020/8/18 15:16,138.08,138.08,138.08,138.08,0,202008,0.004583485,2
2020/8/19 15:16,138.2,138.2,138.2,138.2,0,202008,0.000869061,2
2020/8/20 15:16,144.05,144.05,144.05,144.05,0,202008,0.042329957,3
2020/8/21 15:16,146.73,146.73,146.73,146.73,0,202008,0.018604651,2
2020/8/24 15:16,147.23,147.23,147.23,147.23,0,202008,0.003407619,2
2020/8/25 15:16,146.53,146.53,146.53,146.53,0,202008,-0.004754466,1
2020/8/26 15:16,142.09,142.09,142.09,142.09,0,202008,-0.030300962,0
2020/8/27 15:16,145.07,145.07,145.07,145.07,0,202008,0.020972623,2
2020/8/28 15:16,145.73,145.73,145.73,145.73,0,202008,0.004549528,2
2020/8/31 15:16,144.67,144.67,144.67,144.67,0,202008,-0.007273725,1
2020/9/1 15:16,142.28,142.28,142.28,142.28,0,202009,-0.016520357,1
2020/9/2 15:16,141.1,141.1,141.1,141.1,0,202009,-0.008293506,1
2020/9/3 15:16,144.66,144.66,144.66,144.66,0,202009,0.025230333,3
2020/9/4 15:16,133.28,133.28,133.28,133.28,0,202009,-0.07866722,0
2020/9/8 15:16,132.51,132.51,132.51,132.51,0,202009,-0.005777311,1
2020/9/9 15:16,133.2,133.2,133.2,133.2,0,202009,0.005207154,2
2020/9/10 15:16,130.16,130.16,130.16,130.16,0,202009,-0.022822823,1
2020/9/11 15:16,125.42,125.42,125.42,125.42,0,202009,-0.036416718,0
2020/9/14 15:16,130.95,130.95,130.95,130.95,0,202009,0.044091851,3
2020/9/15 15:16,132.95,132.95,132.95,132.95,0,202009,0.015273005,2
2020/9/16 15:16,136.06,136.06,136.06,136.06,0,202009,0.023392253,2
2020/9/17 15:16,139.41,139.41,139.41,139.41,0,202009,0.024621491,2
2020/9/18 15:16,132.09,132.09,132.09,132.09,0,202009,-0.052506994,0
2020/9/21 15:16,130.64,130.64,130.64,130.64,0,202009,-0.010977364,1
2020/9/22 15:16,130.08,130.08,130.08,130.08,0,202009,-0.004286589,1
2020/9/23 15:16,129.84,129.84,129.84,129.84,0,202009,-0.001845018,1
2020/9/24 15:16,129.17,129.17,129.17,129.17,0,202009,-0.005160197,1
2020/9/25 15:16,129.26,129.26,129.26,129.26,0,202009,0.000696756,2
2020/9/28 15:16,126.69,126.69,126.69,126.69,0,202009,-0.019882408,1
2020/9/29 15:16,123.93,123.93,123.93,123.93,0,202009,-0.021785461,1
2020/9/30 15:16,120.94,120.94,120.94,120.94,0,202009,-0.024126523,1
2020/10/1 15:16,117.78,117.78,117.78,117.78,0,202010,-0.026128659,0
2020/10/2 15:16,119.12,119.12,119.12,119.12,0,202010,0.011377144,2
2020/10/5 15:16,119.53,119.53,119.53,119.53,0,202010,0.003441907,2
2020/10/6 15:16,120.05,120.05,120.05,120.05,0,202010,0.004350372,2
2020/10/7 15:16,120.6,120.6,120.6,120.6,0,202010,0.004581424,2
2020/10/8 15:16,121.81,121.81,121.81,121.81,0,202010,0.010033168,2
2020/10/9 15:16,121.93,121.93,121.93,121.93,0,202010,0.000985141,2
2020/10/12 15:16,123.94,123.94,123.94,123.94,0,202010,0.016484868,2
2020/10/13 15:16,122.54,122.54,122.54,122.54,0,202010,-0.011295788,1
2020/10/14 15:16,122.6,122.6,122.6,122.6,0,202010,0.000489636,2
2020/10/15 15:16,123.47,123.47,123.47,123.47,0,202010,0.007096248,2
2020/10/16 15:16,123.7,123.7,123.7,123.7,0,202010,0.001862801,2
2020/10/19 15:16,124.75,124.75,124.75,124.75,0,202010,0.008488278,2
2020/10/20 15:16,125.31,125.31,125.31,125.31,0,202010,0.004488978,2
2020/10/21 15:16,124.38,124.38,124.38,124.38,0,202010,-0.007421594,1
2020/10/22 15:16,124.94,124.94,124.94,124.94,0,202010,0.004502332,2
2020/10/23 15:16,126.7,126.7,126.7,126.7,0,202010,0.014086762,2
2020/10/26 15:16,126.05,126.05,126.05,126.05,0,202010,-0.005130229,1
2020/10/27 15:16,127.58,127.58,127.58,127.58,0,202010,0.01213804,2
2020/10/28 15:16,129.3,129.3,129.3,129.3,0,202010,0.013481737,2
2020/10/29 15:16,128.05,128.05,128.05,128.05,0,202010,-0.00966744,1
2020/10/30 15:16,129.01,129.01,129.01,129.01,0,202010,0.007497071,2
2020/11/2 15:16,133.86,133.86,133.86,133.86,0,202011,0.037593985,3
2020/11/3 15:16,136.44,136.44,136.44,136.44,0,202011,0.019273868,2
2020/11/4 15:16,133.32,133.32,133.32,133.32,0,202011,-0.022867194,1
2020/11/5 15:16,127.65,127.65,127.65,127.65,0,202011,-0.042529253,0
2020/11/6 15:16,124.56,124.56,124.56,124.56,0,202011,-0.024206816,1
2020/11/9 15:16,127.41,127.41,127.41,127.41,0,202011,0.02288054,2
2020/11/10 15:16,126.3,126.3,126.3,126.3,0,202011,-0.008712032,1
2020/11/11 15:16,129.47,129.47,129.47,129.47,0,202011,0.025098971,3
2020/11/12 15:16,131.42,131.42,131.42,131.42,0,202011,0.015061404,2
2020/11/13 15:16,129.33,129.33,129.33,129.33,0,202011,-0.015903211,1
2020/11/16 15:16,129.56,129.56,129.56,129.56,0,202011,0.001778396,2
2020/11/17 15:16,128.91,128.91,128.91,128.91,0,202011,-0.005016981,1
2020/11/18 15:16,133.59,133.59,133.59,133.59,0,202011,0.036304398,3
2020/11/19 15:16,133.55,133.55,133.55,133.55,0,202011,-0.000299424,1
2020/11/20 15:16,133.54,133.54,133.54,133.54,0,202011,-7.48783E-05,1
2020/11/23 15:16,134.26,134.26,134.26,134.26,0,202011,0.005391643,2
2020/11/24 15:16,134.19,134.19,134.19,134.19,0,202011,-0.000521376,1
2020/11/25 15:16,133.9,133.9,133.9,133.9,0,202011,-0.002161115,1
2020/11/27 13:00,132.43,132.43,132.43,132.43,0,202011,-0.010978342,1
2020/11/30 15:16,133.95,133.95,133.95,133.95,0,202011,0.011477762,2
2020/12/1 15:16,132.6,132.6,132.6,132.6,0,202012,-0.010078387,1
2020/12/2 15:16,134.61,134.61,134.61,134.61,0,202012,0.015158371,2
2020/12/3 15:16,132.46,132.46,132.46,132.46,0,202012,-0.015972067,1
2020/12/4 15:16,133.08,133.08,133.08,133.08,0,202012,0.004680658,2
2020/12/7 15:16,132.44,132.44,132.44,132.44,0,202012,-0.004809137,1
2020/12/8 15:16,134.9,134.9,134.9,134.9,0,202012,0.018574449,2
2020/12/9 15:16,135.75,135.75,135.75,135.75,0,202012,0.006300964,2
2020/12/10 15:16,135.71,135.71,135.71,135.71,0,202012,-0.000294659,1
2020/12/11 15:16,139.92,139.92,139.92,139.92,0,202012,0.031022032,3
